fiscal_year,state,commodity,raw_line,source_file
2022,Tamil Nadu,Limestone,85736 17848 64389 12827 916083 160587 502750 93752 rfeyukMq  Tamil Nadu,02102022164140MSMP_Mar_21_advance release.pdf
2022,Chhattisgarh,Unassigned Mineral,2417 687 141 43 11737 3419 12905 3766   NRrhlx<  Chhattisgarh,02102022164140MSMP_Mar_21_advance release.pdf
2022,Gujarat,Unassigned Mineral,0 0 0 0 0 0 0 0   xqtjkr  Gujarat,02102022164140MSMP_Mar_21_advance release.pdf
2022,Rajasthan,Unassigned Mineral,0 0 0 0 202 402 2154 4206   jktLFkku  Rajasthan,02102022164140MSMP_Mar_21_advance release.pdf
2022,Rajasthan,Unassigned Mineral,2610 1839 3855 2705 18429 12184 19367 11710   jktLFkku  Rajasthan,02102022164140MSMP_Mar_21_advance release.pdf
2022,Gujarat,Unassigned Mineral,4323 0 6377 0 82450 0 97107 0 xqtjkr  Gujarat,02102022164140MSMP_Mar_21_advance release.pdf
2022,Maharashtra,Unassigned Mineral,"5320 0 4700 0 41375 0 55659 0 egkjk""Vª  Maharashtra",02102022164140MSMP_Mar_21_advance release.pdf
2022,Odisha,Unassigned Mineral,21858 0 18952 0 209387 0 253697 0 v®Mh'kk  Odisha,02102022164140MSMP_Mar_21_advance release.pdf
2022,Andhra Pradesh,Unassigned Mineral,300 188 200 125 750 469 2190 1414 vkU/kz izns'k  Andhra Pradesh,02102022164140MSMP_Mar_21_advance release.pdf
2022,Tamil Nadu,Unassigned Mineral,40 132 50 166 510 1688 584 1933   rfeyukMq  Tamil Nadu,02102022164140MSMP_Mar_21_advance release.pdf
2022,Rajasthan,Unassigned Mineral,8705 8074 9720 8999 103902 96552 124757 139695 jktLFkku  Rajasthan,02102022164140MSMP_Mar_21_advance release.pdf
2022,Madhya Pradesh,Limestone,"2020-21, among major states, Madhya Pradesh accounted for 249, Odisha 149, Gujarat 143,",04182022113620MSMP_March2021_final release.pdf
2022,Odisha,Limestone,"2020-21, among major states, Madhya Pradesh accounted for 249, Odisha 149, Gujarat 143,",04182022113620MSMP_March2021_final release.pdf
2022,Gujarat,Limestone,"2020-21, among major states, Madhya Pradesh accounted for 249, Odisha 149, Gujarat 143,",04182022113620MSMP_March2021_final release.pdf
2022,Rajasthan,Limestone,"Karnataka 141, Andhra Pradesh 104, Chhattisgarh 100, Tamil Nadu 92, Rajasthan 82,",04182022113620MSMP_March2021_final release.pdf
2022,Andhra Pradesh,Limestone,"Karnataka 141, Andhra Pradesh 104, Chhattisgarh 100, Tamil Nadu 92, Rajasthan 82,",04182022113620MSMP_March2021_final release.pdf
2022,Chhattisgarh,Limestone,"Karnataka 141, Andhra Pradesh 104, Chhattisgarh 100, Tamil Nadu 92, Rajasthan 82,",04182022113620MSMP_March2021_final release.pdf
2022,Karnataka,Limestone,"Karnataka 141, Andhra Pradesh 104, Chhattisgarh 100, Tamil Nadu 92, Rajasthan 82,",04182022113620MSMP_March2021_final release.pdf
2022,Tamil Nadu,Limestone,"Karnataka 141, Andhra Pradesh 104, Chhattisgarh 100, Tamil Nadu 92, Rajasthan 82,",04182022113620MSMP_March2021_final release.pdf
2022,Jharkhand,Limestone,Maharashtra 71 and Jharkhand 46.,04182022113620MSMP_March2021_final release.pdf
2022,Maharashtra,Limestone,Maharashtra 71 and Jharkhand 46.,04182022113620MSMP_March2021_final release.pdf
2022,Rajasthan,Limestone,"order of importance by Rajasthan 16097 crore or 20.5%, Chhattisgarh 14441 crore or",04182022113620MSMP_March2021_final release.pdf
2022,Chhattisgarh,Limestone,"order of importance by Rajasthan 16097 crore or 20.5%, Chhattisgarh 14441 crore or",04182022113620MSMP_March2021_final release.pdf
2022,Karnataka,Limestone,"18.4%, Karnataka 9922 crore or 12.6%. These states accounted for about 87% of the total",04182022113620MSMP_March2021_final release.pdf
2022,Odisha,Iron Ore,registered decrease of 7% as compared to the previous year. Odisha with 77% contribution,04182022113620MSMP_March2021_final release.pdf
2022,Odisha,Iron Ore,from Odisha. There were 23 reporting mines during the year as compared to 22 in the,04182022113620MSMP_March2021_final release.pdf
2022,Rajasthan,Iron Ore,"was also reported from Goa, Madhya Pradesh, Maharashtra and Rajasthan. In 2020-21 forty-",04182022113620MSMP_March2021_final release.pdf
2022,Madhya Pradesh,Iron Ore,"was also reported from Goa, Madhya Pradesh, Maharashtra and Rajasthan. In 2020-21 forty-",04182022113620MSMP_March2021_final release.pdf
2022,Maharashtra,Iron Ore,"was also reported from Goa, Madhya Pradesh, Maharashtra and Rajasthan. In 2020-21 forty-",04182022113620MSMP_March2021_final release.pdf
2022,Madhya Pradesh,Iron Ore,in 2020-21. Madhya Pradesh was the largest producer of Manganese Ore contributing 34% in,04182022113620MSMP_March2021_final release.pdf
2022,Madhya Pradesh,Limestone,"Madhya Pradesh (13%), Andhra Pradesh and Chhattisgarh (12% each), Karnataka (10%),",04182022113620MSMP_March2021_final release.pdf
2022,Andhra Pradesh,Limestone,"Madhya Pradesh (13%), Andhra Pradesh and Chhattisgarh (12% each), Karnataka (10%),",04182022113620MSMP_March2021_final release.pdf
2022,Chhattisgarh,Limestone,"Madhya Pradesh (13%), Andhra Pradesh and Chhattisgarh (12% each), Karnataka (10%),",04182022113620MSMP_March2021_final release.pdf
2022,Karnataka,Limestone,"Madhya Pradesh (13%), Andhra Pradesh and Chhattisgarh (12% each), Karnataka (10%),",04182022113620MSMP_March2021_final release.pdf
2022,Tamil Nadu,Limestone,"Telangana (7%), Tamil Nadu and Gujarat (6% each) and remaining (13%) production was",04182022113620MSMP_March2021_final release.pdf
2022,Gujarat,Limestone,"Telangana (7%), Tamil Nadu and Gujarat (6% each) and remaining (13%) production was",04182022113620MSMP_March2021_final release.pdf
2022,Tamil Nadu,Limestone,21 as compared to that in preceding year. Tamil Nadu contributed 61% of the total production,04182022113620MSMP_March2021_final release.pdf
2022,Karnataka,Limestone,during 2020-21. The remaining was reported from Uttarakhand (31%) and Karnataka (8%).,04182022113620MSMP_March2021_final release.pdf
2022,Rajasthan,Limestone,4% as compared to that in the previous year. Rajasthan contributed 93% and the rest was,04182022113620MSMP_March2021_final release.pdf
2022,Andhra Pradesh,Unassigned Mineral,1313282 1009458 10029334 10941164 vkU/kz izns'k  Andhra Pradesh,04182022113620MSMP_March2021_final release.pdf
2022,Chhattisgarh,Unassigned Mineral,24997685 19808131 144405882 110977875 NRrhlx<  Chhattisgarh,04182022113620MSMP_March2021_final release.pdf
2022,Gujarat,Unassigned Mineral,709319 678506 6432943 6962903 xqtjkr  Gujarat,04182022113620MSMP_March2021_final release.pdf
2022,Jharkhand,Unassigned Mineral,3754914 2289706 27521178 31877365>kj[kaM  Jharkhand,04182022113620MSMP_March2021_final release.pdf
2022,Karnataka,Unassigned Mineral,9893676 12369472 99218948 82683516dukZVd  Karnataka,04182022113620MSMP_March2021_final release.pdf
2022,Madhya Pradesh,Unassigned Mineral,3026817 2605350 25873005 26026094e/; izns'k  Madhya Pradesh,04182022113620MSMP_March2021_final release.pdf
2022,Maharashtra,Unassigned Mineral,"1837556 1504438 11918745 11371990egkjk""Vª  Maharashtra",04182022113620MSMP_March2021_final release.pdf
2022,Odisha,Unassigned Mineral,44325974 40219198 279973315 341260760v®Mh'kk  Odisha,04182022113620MSMP_March2021_final release.pdf
2022,Rajasthan,Unassigned Mineral,18497458 14799566 160968194 134997206jktLFkku  Rajasthan,04182022113620MSMP_March2021_final release.pdf
2022,Tamil Nadu,Unassigned Mineral,701522 595951 5913155 7469066rfeyukMq  Tamil Nadu,04182022113620MSMP_March2021_final release.pdf
2022,Andhra Pradesh,Unassigned Mineral,248596 159053 1262375 1672502 vkU/kz izns'k  Andhra Pradesh,04182022113620MSMP_March2021_final release.pdf
2022,Chhattisgarh,Unassigned Mineral,23940445 18957171 134983729 100773037 NRrhlx<  Chhattisgarh,04182022113620MSMP_March2021_final release.pdf
2022,Gujarat,Unassigned Mineral,113507 102679 1196637 1439889 xqtjkr  Gujarat,04182022113620MSMP_March2021_final release.pdf
2022,Jharkhand,Unassigned Mineral,3737250 2263853 27358299 31517540>kj[kaM  Jharkhand,04182022113620MSMP_March2021_final release.pdf
2022,Karnataka,Unassigned Mineral,9182031 11720714 93207028 75959241dukZVd  Karnataka,04182022113620MSMP_March2021_final release.pdf
2022,Madhya Pradesh,Unassigned Mineral,1712068 1451262 13736355 13246958e/; izns'k  Madhya Pradesh,04182022113620MSMP_March2021_final release.pdf
2022,Maharashtra,Unassigned Mineral,"1427059 1151209 8539400 7837883egkjk""Vª  Maharashtra",04182022113620MSMP_March2021_final release.pdf
2022,Odisha,Unassigned Mineral,44083085 40022523 277696921 339376722v®Mh'kk  Odisha,04182022113620MSMP_March2021_final release.pdf
2022,Rajasthan,Unassigned Mineral,15836826 12657247 137117637 111108343jktLFkku  Rajasthan,04182022113620MSMP_March2021_final release.pdf
2022,Andhra Pradesh,Unassigned Mineral,1064686 850405 8766959 9268662 vkU/kz izns'k  Andhra Pradesh,04182022113620MSMP_March2021_final release.pdf
2022,Chhattisgarh,Unassigned Mineral,1057240 850960 9422153 10204838 NRrhlx<  Chhattisgarh,04182022113620MSMP_March2021_final release.pdf
2022,Gujarat,Unassigned Mineral,595812 575827 5236306 5523014 xqtjkr  Gujarat,04182022113620MSMP_March2021_final release.pdf
2022,Jharkhand,Unassigned Mineral,17664 25853 162879 359825>kj[kaM  Jharkhand,04182022113620MSMP_March2021_final release.pdf
2022,Karnataka,Unassigned Mineral,711645 648758 6011920 6724275dukZVd  Karnataka,04182022113620MSMP_March2021_final release.pdf
2022,Madhya Pradesh,Unassigned Mineral,1314749 1154088 12136650 12779136e/; izns'k  Madhya Pradesh,04182022113620MSMP_March2021_final release.pdf
2022,Maharashtra,Unassigned Mineral,"410497 353229 3379345 3534107egkjk""Vª  Maharashtra",04182022113620MSMP_March2021_final release.pdf
2022,Odisha,Unassigned Mineral,242889 196675 2276394 1884038v®Mh'kk  Odisha,04182022113620MSMP_March2021_final release.pdf
2022,Rajasthan,Unassigned Mineral,2660632 2142319 23850557 23888863jktLFkku  Rajasthan,04182022113620MSMP_March2021_final release.pdf
2022,Tamil Nadu,Unassigned Mineral,701522 595951 5913155 7469066 rfeyukMq  Tamil Nadu,04182022113620MSMP_March2021_final release.pdf
2022,Chhattisgarh,Unassigned Mineral,27507 - 18924 - 158409 - 157745 - NRrhlx<  Chhattisgarh,04182022113620MSMP_March2021_final release.pdf
2022,Jharkhand,Unassigned Mineral,15600 - 12246 - 119296 - 131763 ->kj[kaM  Jharkhand,04182022113620MSMP_March2021_final release.pdf
2022,Madhya Pradesh,Unassigned Mineral,12764 - 11129 - 132531 - 125726 -e/; izns'k  Madhya Pradesh,04182022113620MSMP_March2021_final release.pdf
2022,Maharashtra,Unassigned Mineral,"8092 - 6805 - 47435 - 54746 -egkjk""Vª  Maharashtra",04182022113620MSMP_March2021_final release.pdf
2022,Odisha,Unassigned Mineral,19111 - 14711 - 154150 - 143016 -v®Mh'kk  Odisha,04182022113620MSMP_March2021_final release.pdf
2022,Gujarat,Unassigned Mineral,1208 - 1135 - 9533 - 10357 - xqtjkr  Gujarat,04182022113620MSMP_March2021_final release.pdf
2022,Rajasthan,Unassigned Mineral,929 - 620 - 9056 - 8223 - jktLFkku  Rajasthan,04182022113620MSMP_March2021_final release.pdf
2022,Tamil Nadu,Unassigned Mineral,3069 - 2001 - 18026 - 23516 - rfeyukMq  Tamil Nadu,04182022113620MSMP_March2021_final release.pdf
2022,Andhra Pradesh,Unassigned Mineral,67 - 60 - 827 - 912 - vkU/kz izns'k  Andhra Pradesh,04182022113620MSMP_March2021_final release.pdf
2022,Gujarat,Unassigned Mineral,94 - 85 - 1138 - 1342 - xqtjkr  Gujarat,04182022113620MSMP_March2021_final release.pdf
2022,Jharkhand,Unassigned Mineral,++ - ++ - 2 - 5 ->kj[kaM  Jharkhand,04182022113620MSMP_March2021_final release.pdf
2022,Madhya Pradesh,Unassigned Mineral,27 - 24 - 334 - 345 -e/; izns'k  Madhya Pradesh,04182022113620MSMP_March2021_final release.pdf
2022,Rajasthan,Unassigned Mineral,201 - 164 - 2040 - 1883 -jktLFkku  Rajasthan,04182022113620MSMP_March2021_final release.pdf
2022,Tamil Nadu,Unassigned Mineral,76 - 58 - 911 - 1097 -rfeyukMq  Tamil Nadu,04182022113620MSMP_March2021_final release.pdf
2022,Andhra Pradesh,Unassigned Mineral,16 - 16 - 195 - 244 - vkU/kz izns'k  Andhra Pradesh,04182022113620MSMP_March2021_final release.pdf
2022,Gujarat,Unassigned Mineral,405 - 360 - 4651 - 4707 - xqtjkr  Gujarat,04182022113620MSMP_March2021_final release.pdf
2022,Rajasthan,Unassigned Mineral,524 - 458 - 5891 - 6652 - jktLFkku  Rajasthan,04182022113620MSMP_March2021_final release.pdf
2022,Tamil Nadu,Unassigned Mineral,34 - 32 - 410 - 416 - rfeyukMq  Tamil Nadu,04182022113620MSMP_March2021_final release.pdf
2022,Chhattisgarh,Unassigned Mineral,70482 77874 42447 46419 715296 751480 1565307 1609377 NRrhlx<  Chhattisgarh,04182022113620MSMP_March2021_final release.pdf
2022,Gujarat,Unassigned Mineral,127624 113507 110033 102679 1497712 1196637 2076329 1439889 xqtjkr  Gujarat,04182022113620MSMP_March2021_final release.pdf
2022,Jharkhand,Unassigned Mineral,70788 86497 175024 187630 1497473 1586192 1418793 1400830>kj[kaM  Jharkhand,04182022113620MSMP_March2021_final release.pdf
2022,Madhya Pradesh,Unassigned Mineral,57907 49790 61581 46452 621505 472602 685929 546953e/; izns'k  Madhya Pradesh,04182022113620MSMP_March2021_final release.pdf
2022,Maharashtra,Unassigned Mineral,"111632 70284 94822 64597 471068 335740 595562 401196egkjk""Vª  Maharashtra",04182022113620MSMP_March2021_final release.pdf
2022,Odisha,Unassigned Mineral,1694303 1608508 1473178 1373226 15565611 12324450 15483307 10901088v®Mh'kk  Odisha,04182022113620MSMP_March2021_final release.pdf
2022,Maharashtra,Unassigned Mineral,"0 0 0 0 0 0 0 0 egkjk""Vª  Maharashtra",04182022113620MSMP_March2021_final release.pdf
2022,Odisha,Unassigned Mineral,607225 6085807 556957 4875496 2863869 22910242 3929260 32134395 v®Mh'kk   Odisha,04182022113620MSMP_March2021_final release.pdf
2022,Jharkhand,Unassigned Mineral,3200 0 3802 0 41772 0 288477 0>kj[kaM  Jharkhand,04182022113620MSMP_March2021_final release.pdf
2022,Madhya Pradesh,Unassigned Mineral,342413 0 213168 0 2344087 0 2544472 0e/; izns'k  Madhya Pradesh,04182022113620MSMP_March2021_final release.pdf
2022,Rajasthan,Unassigned Mineral,111799 0 97715 0 991991 0 1119523 0jktLFkku  Rajasthan,04182022113620MSMP_March2021_final release.pdf
2022,Jharkhand,Unassigned Mineral,7 131 269 4643 1209 23707 7660 604135>kj[kaM  Jharkhand,04182022113620MSMP_March2021_final release.pdf
2022,Madhya Pradesh,Unassigned Mineral,6327 491865 5875 522158 64920 5238310 65094 4750125e/; izns'k  Madhya Pradesh,04182022113620MSMP_March2021_final release.pdf
2022,Rajasthan,Unassigned Mineral,4726 479547 4476 427217 42590 3371952 51832 3094145jktLFkku  Rajasthan,04182022113620MSMP_March2021_final release.pdf
2022,Jharkhand,Iron Ore,351 0 338 0 2859 0 4807 0>kj[kaM  Jharkhand,04182022113620MSMP_March2021_final release.pdf
2022,Karnataka,Iron Ore,49315 0 43335 0 447752 0 590704 0dukZVd  Karnataka,04182022113620MSMP_March2021_final release.pdf
2022,Jharkhand,Iron Ore,1 6012 1 6472 11 53790 18 64689>kj[kaM ¼2½  Jharkhand (2),04182022113620MSMP_March2021_final release.pdf
2022,Karnataka,Iron Ore,147 650831 126 589562 1116 5422159 1724 6431034dukZVd  Karnataka,04182022113620MSMP_March2021_final release.pdf
2022,Jharkhand,Iron Ore,1 6012 1 6472 11 53790 18 64689>kj[kaM  Jharkhand,04182022113620MSMP_March2021_final release.pdf
2022,Karnataka,Iron Ore,147 650831 126 589562 1116 5422159 1724 6431034dukZVd  Karnataka,04182022113620MSMP_March2021_final release.pdf
2022,Jharkhand,Iron Ore,0 0 0 0 0 0 0 0>kj[kaM ¼2½  Jharkhand (2),04182022113620MSMP_March2021_final release.pdf
2022,Andhra Pradesh,Iron Ore,25 18024 20 14292 360 275300 825 613393 vkU/kz izns'k  Andhra Pradesh,04182022113620MSMP_March2021_final release.pdf
2022,Chhattisgarh,Iron Ore,4970 23860711 4189 18909737 36989 134222836 34728 99153323 NRrhlx<  Chhattisgarh,04182022113620MSMP_March2021_final release.pdf
2022,Jharkhand,Iron Ore,2042 3644610 1819 2065108 21434 25694610 25015 29411760>kj[kaM  Jharkhand,04182022113620MSMP_March2021_final release.pdf
2022,Karnataka,Iron Ore,2915 8368293 3084 10903785 34542 85430466 31392 67326043dukZVd  Karnataka,04182022113620MSMP_March2021_final release.pdf
2022,Madhya Pradesh,Iron Ore,593 389867 314 188699 4094 2165967 3343 1729068e/; izns'k  Madhya Pradesh,04182022113620MSMP_March2021_final release.pdf
2022,Maharashtra,Iron Ore,"334 463254 217 303641 1249 1680086 1131 1340244egkjk""Vª  Maharashtra",04182022113620MSMP_March2021_final release.pdf
2022,Odisha,Iron Ore,11660 36079878 11745 33474427 104631 240326857 146637 293179734v®Mh'kk  Odisha,04182022113620MSMP_March2021_final release.pdf
2022,Rajasthan,Iron Ore,129 477807 86 343326 1088 3982372 1012 3677013jktLFkku  Rajasthan,04182022113620MSMP_March2021_final release.pdf
2022,Andhra Pradesh,Iron Ore,15 11973 12 9914 219 193085 508 424030 vkU/kz izns'k  Andhra Pradesh,04182022113620MSMP_March2021_final release.pdf
2022,Chhattisgarh,Iron Ore,1694 9246269 1455 7699402 12686 52484987 12191 38230890 NRrhlx<  Chhattisgarh,04182022113620MSMP_March2021_final release.pdf
2022,Jharkhand,Iron Ore,441 880571 408 555666 4827 6689282 6954 9627055>kj[kaM  Jharkhand,04182022113620MSMP_March2021_final release.pdf
2022,Karnataka,Iron Ore,838 3143408 967 4457486 10137 32995840 9248 25077852dukZVd  Karnataka,04182022113620MSMP_March2021_final release.pdf
2022,Madhya Pradesh,Iron Ore,59 38512 104 68151 859 470699 1467 687760 e/; izns'k  Madhya Pradesh,04182022113620MSMP_March2021_final release.pdf
2022,Maharashtra,Iron Ore,"12 33777 15 38616 113 268184 93 197711 egkjk""Vª  Maharashtra",04182022113620MSMP_March2021_final release.pdf
2022,Odisha,Iron Ore,3593 14311856 3610 12225010 32661 96411951 45363 121484813 v®Mh'kk  Odisha,04182022113620MSMP_March2021_final release.pdf
2022,Rajasthan,Iron Ore,16 7714 14 6240 57 34856 188 51060 jktLFkku  Rajasthan,04182022113620MSMP_March2021_final release.pdf
2022,Andhra Pradesh,Iron Ore,10 6051 8 4378 141 82215 317 189363 vkU/kz izns'k  Andhra Pradesh,04182022113620MSMP_March2021_final release.pdf
2022,Chhattisgarh,Iron Ore,3276 14614442 2734 11210335 24303 81737849 22537 60922433 NRrhlx<  Chhattisgarh,04182022113620MSMP_March2021_final release.pdf
2022,Jharkhand,Iron Ore,1601 2764039 1411 1509442 16607 19005328 18061 19784705>kj[kaM  Jharkhand,04182022113620MSMP_March2021_final release.pdf
2022,Karnataka,Iron Ore,2077 5224885 2117 6446299 24405 52434626 22144 42248191dukZVd  Karnataka,04182022113620MSMP_March2021_final release.pdf
2022,Madhya Pradesh,Iron Ore,534 351355 210 120548 3235 1695268 1876 1041308e/; izns'k  Madhya Pradesh,04182022113620MSMP_March2021_final release.pdf
2022,Maharashtra,Iron Ore,"322 429477 202 265025 1136 1411902 1038 1142533egkjk""Vª  Maharashtra",04182022113620MSMP_March2021_final release.pdf
2022,Odisha,Iron Ore,8066 21760967 8126 21202503 71810 143490894 100916 170994093v®Mh'kk  Odisha,04182022113620MSMP_March2021_final release.pdf
2022,Rajasthan,Iron Ore,++ 219 ++ 122 1 908 ++ 63jktLFkku  Rajasthan,04182022113620MSMP_March2021_final release.pdf
2022,Madhya Pradesh,Iron Ore,0 0 0 0 0 0 0 0 e/; izns'k  Madhya Pradesh,04182022113620MSMP_March2021_final release.pdf
2022,Odisha,Iron Ore,1 7055 9 46914 160 424012 358 700828 v®Mh'kk  Odisha,04182022113620MSMP_March2021_final release.pdf
2022,Rajasthan,Iron Ore,113 469874 72 336964 1030 3946608 824 3625890 jktLFkku  Rajasthan,04182022113620MSMP_March2021_final release.pdf
2022,Rajasthan,Iron Ore,1570749 0 1380878 0 15455343 0 14479032 0   jktLFkku  Rajasthan,04182022113620MSMP_March2021_final release.pdf
2022,Rajasthan,Iron Ore,41361 2295219 34009 1877982 376924 20416324 351746 18260832   jktLFkku  Rajasthan,04182022113620MSMP_March2021_final release.pdf
2022,Rajasthan,Iron Ore,164488 7300174 131572 5719459 1513996 66668989 1446824 60438504   jktLFkku  Rajasthan,04182022113620MSMP_March2021_final release.pdf
2022,Andhra Pradesh,Unassigned Mineral,54951 230572 37011 144761 250255 987075 330530 1059109 vkU/kz izns'k  Andhra Pradesh,04182022113620MSMP_March2021_final release.pdf
2022,Gujarat,Unassigned Mineral,0 0 0 0 0 0 0 0 xqtjkr  Gujarat,04182022113620MSMP_March2021_final release.pdf
2022,Jharkhand,Unassigned Mineral,0 0 0 0 0 0 4785 36126>kj[kaM  Jharkhand,04182022113620MSMP_March2021_final release.pdf
2022,Karnataka,Unassigned Mineral,49433 161891 34967 226395 371046 2347159 336745 2194098dukZVd  Karnataka,04182022113620MSMP_March2021_final release.pdf
2022,Madhya Pradesh,Unassigned Mineral,115578 780546 116905 693953 921147 5859476 962576 6220812e/; izns'k  Madhya Pradesh,04182022113620MSMP_March2021_final release.pdf
